1,1,ea49b80ba5ee77e78de21cb5cc926666.JPG,NULL,4795258,1,3c6895cae55355167345e0c9a8f456aa,image/jpeg,"JPEG image data, EXIF standard",IMG_5412.JPG,8/13/2016 11:09,11/24/2014 16:13,1,"{""mime_type"":""image\/jpeg"",""video"":{""dataformat"":""jpg"",""lossless"":false,""bits_per_sample"":24,""pixel_aspect_ratio"":1,""resolution_x"":5472,""resolution_y"":3648,""compression_ratio"":0.080073683195257},""jpg"":{""exif"":{""FILE"":{""FileName"":""ea49b80ba5ee77e78de21cb5cc926666.JPG"",""FileDateTime"":1416863604,""FileSize"":4795258,""FileType"":2,""MimeType"":""image\/jpeg"",""SectionsFound"":""ANY_TAG, IFD0, THUMBNAIL, EXIF, GPS, INTEROP, MAKERNOTE""},""COMPUTED"":{""html"":""width=\""5472\"" height=\""3648\"""",""Height"":3648,""Width"":5472,""IsColor"":1,""ByteOrderMotorola"":0,""CCDWidth"":""36mm"",""ApertureFNumber"":""f\/2.8"",""UserComment"":null,""UserCommentEncoding"":""UNDEFINED"",""Thumbnail.FileType"":2,""Thumbnail.MimeType"":""image\/jpeg""},""IFD0"":{""Make"":""Canon"",""Model"":""Canon EOS 6D"",""Orientation"":1,""XResolution"":72,""YResolution"":72,""ResolutionUnit"":2,""DateTime"":""2014:11:24 16:53:59"",""Artist"":null,""YCbCrPositioning"":2,""Copyright"":null,""Exif_IFD_Pointer"":360,""GPS_IFD_Pointer"":9186},""THUMBNAIL"":{""Compression"":6,""XResolution"":72,""YResolution"":72,""ResolutionUnit"":2,""JPEGInterchangeFormat"":11076,""JPEGInterchangeFormatLength"":13114},""EXIF"":{""ExposureTime"":0.001,""FNumber"":2.8,""ExposureProgram"":3,""ISOSpeedRatings"":200,""UndefinedTag:0x8830"":2,""UndefinedTag:0x8832"":200,""ExifVersion"":230,""DateTimeOriginal"":""2014:11:24 16:53:59"",""DateTimeDigitized"":""2014:11:24 16:53:59"",""ComponentsConfiguration"":""\u0001\u0002\u0003\u0000"",""ShutterSpeedValue"":10,""ApertureValue"":3,""ExposureBiasValue"":0,""MeteringMode"":5,""Flash"":16,""FocalLength"":24,""MakerNote"":null,""UserComment"":""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"",""SubSecTime"":55,""SubSecTimeOriginal"":55,""SubSecTimeDigitized"":55,""FlashPixVersion"":100,""ColorSpace"":1,""ExifImageWidth"":5472,""ExifImageLength"":3648,""InteroperabilityOffset"":8958,""FocalPlaneXResolution"":3810.5849582173,""FocalPlaneYResolution"":3815.89958159,""FocalPlaneResolutionUnit"":2,""CustomRendered"":0,""ExposureMode"":0,""WhiteBalance"":0,""SceneCaptureType"":0,""UndefinedTag:0xA430"":null,""UndefinedTag:0xA431"":22023011038,""UndefinedTag:0xA432"":[""24\/1"",""24\/1"",""0\/1"",""0\/1""],""UndefinedTag:0xA434"":""EF24mm f\/2.8 IS USM"",""UndefinedTag:0xA435"":""0000000a25""},""GPS"":{""GPSVersion"":""\u0002\u0003\u0000\u0000"",""computed"":{""version"":""v2.3.0.0""}},""INTEROP"":{""InterOperabilityIndex"":""R98"",""InterOperabilityVersion"":""0100""},""MAKERNOTE"":{""ModeArray"":[98,2,0,3,0,0,0,0,0,1,0,1,0,0,0,32767,32767,3,2,0,3,65535,503,24,24,1,96,288,0,0,0,0,65535,65535,65535,0,0,0,0,65535,65535,0,0,32767,65535,65535,65535,0,65535],""UndefinedTag:0x0002"":[0,24,28511,61642],""UndefinedTag:0x0003"":[0,0,0,0],""ImageInfo"":[68,0,192,220,96,320,0,0,3,0,8,8,151,0,0,0,0,0,1,0,0,96,316,145,0,0,248,65535,65535,65535,65535,0,0,0],""ImageType"":""Canon EOS 6D"",""FirmwareVersion"":""Firmware Version 1.1.3"",""OwnerName"":null,""UndefinedTag:0x000D"":null,""UndefinedTag:0x0010"":-2147482878,""UndefinedTag:0x0013"":[0,159,7,112],""UndefinedTag:0x0019"":1,""UndefinedTag:0x0026"":[112,4,11,11,5472,3648,5472,3648,82,82,82,82,98,120,98,82,82,82,82,98,98,98,98,76,127,76,98,98,98,98,64393,64989,64989,64989,0,0,0,547,547,547,1143,0,350,0,65186,488,0,65048,350,0,65186,0,12,2047,0,65535],""UndefinedTag:0x0035"":[16,-240,27,60],""UndefinedTag:0x0093"":[64,0,0,0,0,0,0,0,65535,0,0,0,0,0,65535,65535,138,65535,0,0,33,31,0,0,0,0,65535,0,0,0,65535,65535],""UndefinedTag:0x0095"":""EF24mm f\/2.8 IS USM"",""UndefinedTag:0x0096"":""GD0116825"",""UndefinedTag:0x0097"":""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"",""UndefinedTag:0x0098"":[0,0,0,0],""UndefinedTag:0x0099"":[424,3,1,84,6,257,1,0,258,1,0,260,1,0,261,1,0,262,2,3,0,264,1,0,3,176,9,1282,1,0,1304,1,0,1305,1,0,1306,1,0,1294,1,0,1285,1,0,1302,1,0,1296,1,0,1287,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,144,5,1798,1,0,2059,1,0,1807,2,0,2,1034,1,3,1804,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""UndefinedTag:0x009A"":[0,5472,3648,0,0],""UndefinedTag:0x00A0"":[28,0,3,0,0,0,0,0,65535,5200,135,0,0,0],""UndefinedTag:0x00AA"":[12,384,1024,1024,835,0],""UndefinedTag:0x00B4"":1,""UndefinedTag:0x00D0"":0,""UndefinedTag:0x00E0"":[34,5568,3708,1,1,84,50,5555,3697,0,0,0,0,0,0,0,0],""UndefinedTag:0x4001"":[10,771,1024,1024,367,543,1024,1024,501,378,1024,1024,736,1679,2090,2095,753,1737,3059,3063,1508,836,2114,2115,1529,3,65535,261,257,264,0,1792,4020,4020,2348,766,238,239,32,110,895,892,1412,1690,3080,3081,557,1845,3809,3816,2225,800,244,244,35,127,827,826,1321,1726,2931,2935,545,2144,1024,1024,1515,6218,2144,1024,1024,1515,6218,2144,1024,1024,1515,6218,2144,1024,1024,1515,6218,1024,1024,1024,1024,4613,1024,1024,1024,1024,4613,2144,1024,1024,1515,6218,2144,1024,1024,1515,6218,2144,1024,1024,1515,6218,2144,1024,1024,1515,6218,2144,1024,1024,1515,6218,2176,1023,1023,1478,6490,0,0,0,0,0,1978,1024,1024,1691,5200,2270,1024,1024,1425,7000,2131,1024,1024,1551,6000,1411,1024,1024,2527,3200,1727,1024,1024,2383,3720,1978,1024,1024,1691,5212,2194,1024,1024,1513,6363,1978,1024,1024,1691,5200,1978,1024,1024,1691,5200,1978,1024,1024,1691,5200,1978,1024,1024,1691,5200,1978,1024,1024,1691,5200,971,1024,1024,1027,4363,971,1024,1024,1027,4363,971,1024,1024,1027,4363,971,1024,1024,1027,4363,971,1024,1024,1027,4363,65250,406,869,10900,65268,414,846,10000,65314,436,792,8300,65364,462,736,7000,65419,492,676,6000,65447,510,649,5600,65479,530,620,5200,65526,559,576,4700,48,601,526,4200,99,645,492,3800,149,689,458,3500,210,743,415,3200,253,786,389,3000,298,839,366,2800,407,979,316,2400,500,2066,2080,2047,2047,2047,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,234,182,405,4,9,0,0,4,0,0,0,0,0,0,0,1506,890,1186,2635,267,178,174,0,293,95,119,71,16,1,16,0,2224,709,592,1187,33,27,80,0,156,72,160,139,21,4,1,0,3756,1737,1572,2506,109,122,154,0,127,254,562,1659,1202,539,302,0,0,0,0,32768,0,1024,1024,1024,2857,4192,8143,4302,65489,65492,4083,3901,45,42,4110,0,256,2,9522,5,23695,5,23443,4,25548,1024,1024,1024,0,0,0,65533,0,8191,256,0,0,1024,696,413,496,616,413,775,0,0,0,0,0,31,63,95,127,159,191,223,255,0,33,73,112,150,180,205,230,255,1,0,84,0,16,32,64,96,128,192,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1160,0,2047,2047,2047,2047,14754,15266,10135,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45058,0,10,112,210,256,256,256,256,256,0,10,118,210,256,256,256,256,256,84,112,122,20,19,134,184,2,89,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,1458,1024,817,0,0,0,30,84,31860,232,0,0,0,0,454,80,0,817,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,1024,1024,695,100,0,33,87,31870,228,0,0,0,0,100,145,80,134,34,503,255,21619,25252,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,86,134,176,200,217,236,255,0,0,0,0,0,0,0,0,0,100,0,118,19,184,0,0,0,0,0,0,0,35,84,130,173,201,219,237,255,13,16,20,23,28,34,40,49,59,68,81,91,110,129,143,157,171,183,199,211,228,237,238,237,235,224,207,191,165,136,117,98,75,60,47,35,28,20,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,145,80,21619,25252,0,0,0,0,0,503,255,34,460,85,0,818,133,0,272,0,0,134,0,0,2,0,0,0,1024,0,0,616,2560,76,0,0,100,0,100,0,0,100,100,100,0,0,100,100,0,100,0,100,0,7,0,0,0,0,0,145,80,21619,25252,0,0,0,0,0,503,255,34,31870,228,0,0,0,0,21619,25252,125,145,0,0,0,0,0,0,0,0,0,35,84,130,173,201,219,237,255,0,0,491,1024,695,0],""UndefinedTag:0x4008"":[135,135,135],""UndefinedTag:0x4009"":[0,0,0],""UndefinedTag:0x4010"":null,""UndefinedTag:0x4011"":""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"",""UndefinedTag:0x4012"":null,""UndefinedTag:0x4013"":[44,0,0,10,-1,0,10,0,10,0,10],""UndefinedTag:0x4015"":null,""UndefinedTag:0x4016"":[28,0,1,0,1,1,1],""UndefinedTag:0x4018"":[28,0,0,0,0,0,1],""UndefinedTag:0x4019"":""\u0000\u0000\u0000\n%\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"",""UndefinedTag:0x4020"":[28,0,0,0,0,2147483647,0],""UndefinedTag:0x4021"":[20,0,0,0,1],""UndefinedTag:0x4025"":[36,0,0,0,0,0,0,0,0],""UndefinedTag:0x4027"":[20,329476,2013265951,117440512,13684944]}}}}"
